order_id,customer_id,order_date,order_amount,order_status,product_category
04ea6aba-9dbc-4ae0-9853-8349dfbc6cdf,921,11/5/2024,546.38,Pending,Books
501c8440-62e0-4daf-9e91-b11dc31a6091,852,12/16/2024,181.3,Pending,Toys
d81a78c2-1337-4385-89dc-de8b83d8cae4,692,9/7/2024,983.26,Completed,Home & Garden
62ec56db-2161-444b-a500-c4f3e4229526,763,9/20/2024,566.46,Pending,Books
76f67350-f457-49f4-a2fb-99d3a4b388fd,549,6/29/2024,369.88,Cancelled,Clothing
cbe7b5ef-013f-4b4f-9ac4-3b510075080a,4,8/12/2023,259.07,Cancelled,Electronics
41fe2f58-1ec5-48c3-a514-58c75b6b40ab,308,1/22/2023,482.31,Cancelled,Books
5516c138-e470-4c01-a010-114970ddb217,514,6/8/2023,636.58,Cancelled,Toys
043008aa-d1f1-476d-84e5-7ad14993c17e,414,4/24/2024,488.02,Cancelled,Books
d432048c-d9c7-4f6b-a9d0-b3e21a75947a,975,1/5/2024,475.18,Pending,Books
bec076df-9d65-4051-87ac-6ba4c90e77ac,485,3/31/2023,819.52,Cancelled,Electronics
85d7a970-a258-4696-8ffd-2ab839251155,922,7/18/2024,615.79,Cancelled,Toys
99434e2d-0dd4-4544-84ec-dea8540f9b39,361,6/3/2023,57.35,Pending,Books
b24bdd9f-3144-4bdb-8347-6c20bb2100bc,660,6/30/2024,737.98,Pending,Books
c84a193f-864f-419d-a45f-6ecab7261fd8,919,6/20/2024,163.96,Completed,Home & Garden
546f21b1-98b2-4f76-ad31-3a7fa158be2e,823,3/24/2024,518.03,Pending,Electronics
02d978ed-77ae-4e30-9ce5-4525dda12246,548,8/28/2024,323.24,Pending,Home & Garden
f158e8e4-cbeb-4b3a-80d8-cddd92b5ca51,963,4/11/2024,249.88,Pending,Home & Garden
13436f23-c5af-4fc1-9a7d-3da4ab9810de,548,4/2/2023,369.85,Completed,Toys
a9cfc8f7-768b-40d6-a51e-52cfe24f43da,786,5/27/2023,246.97,Cancelled,Clothing
9a59643e-ce5e-4f11-9674-134cc8f1c062,695,2/4/2024,711.88,Completed,Home & Garden
1cc62727-0914-4689-bc8b-a75493959a3d,364,7/16/2023,462.94,Pending,Home & Garden
2ddf622e-4500-480a-bd8d-f8ecb8f0b994,96,3/5/2024,630.09,Pending,Home & Garden
e5881472-1380-4673-bf2b-f26f47b71f71,113,5/5/2024,828.19,Pending,Home & Garden
45ccae4b-3e45-41cf-9f0c-e9ebbd004099,37,1/8/2023,406.57,Completed,Clothing
3e135a22-5d2f-43c8-aa52-7ef9754d6fcf,47,11/17/2024,388.98,Cancelled,Books
4f5e3638-b542-4fc0-83c2-cbe9f829c785,560,4/25/2023,155.48,Cancelled,Toys
e8f3cd77-bbde-4422-9b87-9e87a999edc4,420,5/19/2023,345.51,Completed,Electronics
af53a6f4-b2e1-455c-84bf-9a74c069a49d,544,9/24/2024,198.66,Pending,Toys
3caafff2-374a-47ca-8012-7a2e9e4e1c23,518,9/22/2024,165.06,Completed,Home & Garden
c1a8db61-1113-469a-b700-8adef5cc84f1,387,12/6/2024,589.74,Pending,Electronics
e9a813c3-4e83-460a-82b8-fdbd93756551,82,11/4/2023,482.8,Pending,Clothing
60156cfa-f8f3-48fb-aaf2-2511c6050325,653,12/21/2024,911.73,Cancelled,Books
eec9948e-5eb7-4698-9ab9-234fb113768c,920,1/14/2023,512.49,Cancelled,Books
282eb1b9-f33d-473d-96eb-6ebfb486c37a,930,1/1/2023,512.43,Completed,Clothing
05e04ac3-a7de-4566-a7f8-a82358c1bbc0,505,7/20/2024,144.27,Pending,Home & Garden
50464fb5-f1d9-40b9-8e92-caf94a0e0d5d,974,3/4/2023,807.8,Cancelled,Books
a6b8a204-9b1c-4cb4-b272-9a419952d408,211,12/5/2023,765.75,Completed,Books
42730c21-a08d-4925-b6fb-e4274fd08a5b,928,12/6/2024,265.13,Pending,Electronics
cedd8155-f069-4ae6-bd34-33031ea8379a,495,8/9/2024,524.21,Pending,Toys
be0002ee-d9eb-4735-8d66-2d957b22bb4a,612,6/17/2024,957.23,Pending,Books
94417195-4091-481e-ae60-8955886abdc1,728,7/25/2024,302.07,Pending,Home & Garden
cb2e3db4-b537-419a-95bf-0fabdee660f1,178,12/23/2024,427.95,Pending,Toys
b30caac2-8ab2-49b8-9681-fe289d46ba43,331,11/26/2023,216.89,Pending,Toys
724d48c5-d259-4499-97e4-a1777cb3c28c,262,4/23/2023,285.99,Completed,Books
609cd942-064e-43e6-9564-0ae4f2872bf7,416,3/21/2024,717.89,Pending,Books
82f117a0-17c2-4491-8e3f-3274741c7be2,872,12/5/2023,109.9,Completed,Electronics
19265f12-4017-42db-9429-e7bd8e58dbdc,66,5/10/2024,942.76,Completed,Books
680ea707-de74-4584-8b06-d66de1f92bcb,884,6/21/2024,814.49,Cancelled,Home & Garden
33601720-3842-447c-a585-7b11120c080e,458,8/19/2023,455.04,Cancelled,Home & Garden
02ea1f0f-1123-401e-8ac9-6f1924263777,931,5/5/2023,885.51,Completed,Books
b73fa56d-0ca3-4ced-827f-30b2c6eab3b0,997,11/1/2024,106.87,Completed,Home & Garden
5a0d708d-f56e-4415-a6d9-8007d1eb4933,806,4/8/2024,822.76,Pending,Home & Garden
5892d13b-f6af-4654-b3db-f0b45a0a3fea,192,11/6/2023,484.92,Pending,Clothing
91bdec69-fdf3-426c-b2fb-16d1be40ed9f,361,10/27/2024,55.06,Pending,Clothing
b8b034e0-609d-48f4-b85f-ddfa523c18c5,507,6/18/2024,564.51,Completed,Books
87746ce9-f9e3-49aa-aac3-e9318f3daf8e,932,5/23/2023,901.53,Cancelled,Electronics
4cc395d0-72c1-4814-a75f-52c4a6296bb2,493,3/19/2023,805.22,Pending,Toys
1b5804ca-716d-434d-a24d-f40b20965360,321,12/30/2024,699.78,Pending,Toys
16e41d6b-32af-4812-8e7e-3e56a9dbecfe,970,11/18/2023,808.76,Cancelled,Electronics
da5fbcfa-4f3a-4418-b185-a678d7254e93,916,11/5/2024,326.25,Pending,Clothing
3e465499-08d1-4c52-8613-76fe28836918,220,4/11/2023,227.55,Pending,Home & Garden
11b14af8-db72-49ad-baf4-9f366d117256,478,1/11/2023,249.31,Completed,Books
c51542ad-8e87-42ad-b510-4d655f2eeed8,275,4/13/2023,918.75,Cancelled,Clothing
00240607-c104-4303-aa19-a49b88e234b1,178,6/2/2024,431.1,Cancelled,Electronics
9d940051-9157-41b4-8bae-7418eca40af6,972,7/18/2024,767.19,Completed,Clothing
a5675f28-4269-44f6-8102-ec51e6a8be23,909,9/19/2024,313.06,Cancelled,Clothing
c0372ac4-11ec-4bdb-acc8-761dcf247f33,968,1/17/2024,999.71,Pending,Electronics
d0ee2478-f622-43a1-954a-7e6629f3b232,395,10/18/2024,106.27,Cancelled,Electronics
f1ed772c-f369-4a3d-87ae-44ba84acbd4a,827,4/30/2024,773.6,Pending,Toys
66df8f1b-b05e-41b6-bbb9-461ee0527e8e,488,1/17/2024,50.13,Pending,Home & Garden
c28df91e-6558-4482-9ee0-2259816504c0,130,4/26/2023,441.67,Pending,Clothing
bc420ae2-6c12-462c-9113-adf8eb3038b0,201,9/9/2023,729.95,Completed,Books
490d4540-fc9f-4e7a-bfb1-c1b0ace2b8df,797,2/18/2023,962.55,Pending,Clothing
65bcfd7e-874a-4ac7-9733-abe37e69d5d8,700,11/23/2024,21.38,Completed,Home & Garden
379c13a7-0975-4dbc-aed9-2cd1fab6efe7,800,2/24/2024,126.68,Pending,Books
37fa0a9c-5de3-466b-ae4a-d0eb7ca18bce,54,3/10/2023,434.44,Pending,Electronics
6b0b355b-6cd9-409b-9db0-db3f1a06da32,644,1/13/2023,799.82,Pending,Electronics
af6df9ec-e98a-4bdb-8497-d0f7053e80e2,398,7/18/2024,233.21,Completed,Home & Garden
1ac3cdae-3530-4a77-a96d-e459d96c4005,277,8/25/2023,794.5,Completed,Electronics
1cc1f254-24cd-402b-8411-db8fa7b930da,723,8/26/2024,444.9,Cancelled,Home & Garden
9f27b24e-a326-4c6e-9a0f-a7c78948ab74,314,12/15/2024,121.29,Pending,Toys
c0d44f84-526a-4d9a-9577-85e308585c39,455,3/14/2024,383.59,Cancelled,Toys
14ca3242-9d13-4786-bdb7-bbcc8124cb8a,346,12/9/2023,918.81,Cancelled,Home & Garden
7aca4987-730e-4896-a877-1e3d0b64c853,770,1/1/2023,534.63,Pending,Home & Garden
692ffd75-64f8-4419-aa05-66912df63663,772,1/25/2024,835.97,Cancelled,Toys
a239b33d-dcf9-440b-ac6f-be6ccebbd54e,235,4/7/2023,884.89,Completed,Home & Garden
2dc1ee38-f1cc-46b6-a9f7-e7d7b0b6f51f,302,5/8/2023,907.42,Cancelled,Clothing
af328e0f-e903-441d-b0e8-451e7f839164,746,12/1/2024,409.74,Cancelled,Home & Garden
998c7c5b-fd1f-4529-896a-5984541e5e86,396,11/25/2023,66.91,Completed,Toys
750d9558-5b9e-419b-b4ce-bfdd700c2004,63,6/5/2023,277.29,Cancelled,Books
5bed7b42-bcfe-4c35-9e0c-2ec5d21d2365,443,5/16/2023,562.81,Pending,Clothing
51a78c5b-0343-44cf-b897-3d129114b12f,899,1/18/2024,347.99,Cancelled,Books
f5b03ea5-f0e3-4032-be1a-d54618922a45,221,9/14/2023,805.54,Pending,Books
c420ff51-7f36-4c83-9e00-a52fabda1ef0,694,9/2/2023,602.75,Cancelled,Books
f572ac80-06fd-4e9d-8871-a394d390c984,286,6/5/2023,729.33,Cancelled,Toys
38f13d96-fa75-45b6-8eb3-6c16e6f85fea,705,7/20/2023,37.04,Cancelled,Toys
0df8b762-7d7f-4c22-a4ac-be677666fed2,908,9/19/2023,367.92,Completed,Home & Garden
2c7a3076-33dd-45c7-aece-1726cce2f7d1,344,11/30/2024,326.39,Pending,Electronics
27bd82ee-6212-4969-a46f-df7d8e600d50,541,11/19/2024,106.54,Cancelled,Books
d68ebce3-f3c5-48ee-8c6e-e24e8950dc32,938,3/26/2024,990.09,Cancelled,Electronics
91dc899d-9dba-42e9-8c4f-3517eb8e0b44,926,6/21/2023,965.53,Cancelled,Toys
551e4d65-5558-4b34-8f8f-b48b3a980118,932,2/24/2023,705.75,Cancelled,Books
821b390e-4d5d-4ac6-95f2-34720ba2b526,899,3/16/2024,494.22,Completed,Home & Garden
0a4fd637-cd1a-4e46-8e19-5cf4a1c72fe5,526,11/5/2023,402.09,Cancelled,Clothing
1a1e49be-09b7-4f87-84a0-2aed7fa709a4,830,11/9/2024,984.32,Pending,Electronics
f8ab88ce-1a62-4ee5-a156-0c4983907ba0,360,1/22/2024,911.35,Completed,Electronics
b359c6f8-a07e-4b75-9717-33d1fa8c153b,290,8/15/2024,725.2,Cancelled,Clothing
94171022-6db5-462e-a617-d24fe9ef986b,36,7/2/2023,634.5,Pending,Electronics
7478b52f-4382-4781-b218-19b0d3aab281,692,11/14/2023,283.92,Cancelled,Books
1861be5a-8cb2-4969-abf4-648707acd7d6,828,12/7/2023,157.39,Pending,Home & Garden
9e6810b9-12d7-4d5e-9045-29eb2806305d,187,10/24/2024,414.82,Pending,Home & Garden
f9fd37e1-b4ec-44b0-a30f-35be817e6767,153,8/15/2023,702.08,Completed,Books
d6a232bb-434f-4ea6-b7e7-52a5dc8493d2,968,10/26/2023,113.07,Cancelled,Home & Garden
ae01e889-c129-4b9f-80b7-92849053b63d,428,2/6/2024,793.9,Completed,Electronics
796a2981-fa14-4852-8353-824aaf7c7dac,193,7/8/2024,727.03,Completed,Home & Garden
08aee210-b602-4561-ae5f-7dcc2278142f,356,12/4/2023,602.65,Cancelled,Clothing
1e83acb6-9567-42de-a230-4ae5266f4963,415,7/25/2024,569.6,Cancelled,Books
4caea624-6600-4e1c-bb0c-d4b3a9bf5027,840,2/28/2024,862.42,Cancelled,Home & Garden
dc976857-0c69-4777-9751-02d82eb12c5d,888,10/1/2023,322.56,Cancelled,Books
28a30481-4268-4b06-b3d6-fb02d3ceca9c,114,7/3/2024,738.51,Completed,Electronics
acfa808e-c7ba-460e-ab6d-46830f5fe214,777,1/18/2024,176.76,Pending,Toys
9162acfe-8a17-4971-8a55-79e0e63ae28f,463,4/9/2024,967.29,Pending,Clothing
fb0026ed-2386-42db-ae65-511b1ef3daef,759,2/1/2023,325.03,Cancelled,Clothing
b26fa8ee-0698-40be-92cd-2f66bebadc46,964,3/7/2023,501.42,Pending,Electronics
06e05082-e96a-4334-a777-778a1d6b7762,294,7/10/2023,51.8,Cancelled,Clothing
38b1ad5e-4fca-418e-87aa-7651a7ff8a1a,465,11/14/2024,758.28,Pending,Home & Garden
2e587621-c9fc-44b8-bb89-6db18a193fbb,278,4/24/2024,303.5,Completed,Books
1347278c-a606-438f-aa1e-b80fe69ea5f7,523,5/16/2024,841.21,Completed,Clothing
921acecb-1a41-40a1-a4e2-46dd47574bc5,742,5/11/2023,399.41,Completed,Toys
d20cb41e-86ed-49b4-8541-4dc0610b4561,499,3/12/2024,749.44,Completed,Home & Garden
32051ec5-aabd-4085-b7d8-f80d477d3aad,195,1/23/2023,886.69,Pending,Home & Garden
103b9ad8-4936-48b4-b19e-c8d82e7deb70,410,8/1/2024,277.55,Completed,Clothing
9dc8ed0b-e5f2-4549-83cc-c88aa53ac038,311,11/13/2024,766.61,Cancelled,Home & Garden
29d7ac71-21f5-4e17-b132-36606fa7f3a9,557,6/23/2024,894.57,Completed,Toys
bd888555-22cd-436c-b697-a19a062830aa,981,12/17/2023,956.89,Pending,Toys
3b1ffa77-c6d3-467e-84b6-263a040661db,117,11/26/2023,175.91,Pending,Toys
573c7dba-c699-4e30-87ac-c2dbfa08bbf6,982,11/30/2023,67.52,Completed,Clothing
9b4ff219-06ac-430e-bbbf-d695d2d5231b,917,5/3/2024,118.33,Completed,Home & Garden
f7e7064a-31b3-41df-a6d1-f99dc60eaab3,447,5/20/2023,412.23,Pending,Electronics
dc64e3ae-07de-453f-b1ea-e9dee6c7d493,126,12/7/2024,81.1,Pending,Electronics
e706a4b8-341c-4947-91b6-d9085bc2864b,523,8/14/2023,612.64,Completed,Books
9ad22453-4268-4ab9-af90-7f789a45f253,492,3/14/2024,345.61,Completed,Home & Garden
a42426f5-8289-4d28-996b-ce78885de288,687,1/12/2024,362.66,Pending,Home & Garden
a7ef6673-f6e8-4541-9967-503a8e3e349b,820,12/20/2024,366.87,Completed,Toys
87025ad2-d203-4c3b-9584-6b4c5476e0df,943,2/26/2024,173.43,Pending,Clothing
082622f4-0b7d-4872-abda-03d06f431380,986,2/19/2023,143.78,Pending,Home & Garden
d49291d7-0ef7-482d-b5ec-3b59004b5b0a,646,11/21/2023,876.43,Completed,Toys
84ca7850-c65b-4fc9-a6e8-9a654a1d5879,847,3/1/2024,929.48,Cancelled,Clothing
16a1d01d-75df-41b3-922e-35a47f5ba24c,364,10/20/2024,146.99,Pending,Electronics
20eacc66-b876-48ec-af85-cee31ef79eb8,556,2/14/2023,446.22,Completed,Electronics
c3aad0a3-f60b-40f3-a887-dd6e85f81d86,651,4/7/2023,17.14,Completed,Home & Garden
cc112aea-ae8a-4fbb-989e-bd194da81c6d,986,10/30/2023,457.04,Pending,Toys
4310100b-ac59-4cb7-8142-c67ce6e78042,232,6/27/2024,469.28,Completed,Books
5e4cc3c5-e6e1-4a8b-8540-08ba8eaf932a,272,3/1/2023,338.92,Pending,Books
d7aed541-2e89-4297-992f-d085e39745e9,492,1/11/2024,826.55,Cancelled,Toys
2f695841-e755-4475-bb5f-798a69305aab,659,2/23/2023,201.15,Completed,Clothing
05cd8302-979a-4555-8dad-a2330739c06d,502,8/7/2023,122.15,Cancelled,Home & Garden
146c145c-fcd7-4a04-8257-ceb73e7329f5,275,10/18/2023,404.54,Cancelled,Toys
5393d2bd-2c25-435f-9c63-a04ad2de0727,869,4/23/2023,98.66,Pending,Electronics
63d7870e-617e-4f49-ae9b-b893e635e43f,3,4/5/2023,454.07,Pending,Toys
4acab761-163a-426e-a48d-63d879a6606e,526,4/11/2024,440.49,Completed,Home & Garden
a067b8dd-9fd7-46c4-b40b-24e8372e951e,170,2/4/2023,647.74,Completed,Books
ff65353c-1b01-451b-aa7c-1ee46d5bd4ac,441,4/11/2023,797.8,Completed,Home & Garden
3061fe65-bf36-40e2-bd02-3f73c224d8f1,325,1/31/2023,649.33,Pending,Electronics
0fb7a3c9-f66a-4828-a540-32c46224a3d6,752,12/19/2023,986.94,Completed,Home & Garden
3abcde65-1d75-4a1d-95f1-82e30a0483e7,910,3/26/2023,11.19,Cancelled,Toys
5e1b4902-3cdc-4b37-bc69-a84da3f423ac,439,11/3/2024,17.07,Cancelled,Clothing
16210b47-2358-4c99-ba69-a3e6ac0d66da,747,3/1/2023,811.85,Cancelled,Books
48b51930-916f-4937-858b-80c37d8aaa1e,892,9/17/2024,673.07,Cancelled,Clothing
6fb71282-76b3-4b6a-91c4-74de27bd447f,169,4/21/2023,13.15,Completed,Clothing
b5fbcd5f-5a60-4593-b669-9dba202e5ea1,726,6/23/2024,537.95,Pending,Clothing
7bffccb4-6814-4cf0-9427-e7d20d5e89a3,243,1/6/2023,45.54,Pending,Books
9a4e1d1c-bcee-4017-959a-653b7972b9e8,348,10/15/2024,507.95,Pending,Home & Garden
8e3e0f27-d3ec-4c3e-bca6-de225733f59b,852,5/21/2023,157.05,Completed,Home & Garden
4ad08b72-8c46-420c-9ee8-48f7ecb0d116,262,6/16/2023,858.46,Pending,Clothing
229f7f36-93e1-4ac9-9aaa-eb69fed0cbb0,536,8/5/2024,575.34,Pending,Electronics
a224ff00-0c99-47e4-b451-a91139d7abeb,182,12/17/2023,492.12,Cancelled,Books
fae481c7-cdfe-40e7-91fa-d3924a61efd3,534,3/18/2024,88.41,Cancelled,Books
75609f02-87c9-49ef-b9e8-ce1abea04d8e,610,8/21/2023,649.13,Pending,Books
31803c95-4161-4bd1-9ddf-beddfb62ff71,450,1/5/2023,166.39,Completed,Clothing
c52febca-371a-46ed-86b4-5ec459949257,425,6/1/2023,898.52,Completed,Toys
82542671-a5a0-40fb-85bb-3515d69348db,402,5/22/2023,747.49,Pending,Clothing
6acae5df-610d-4f19-9114-c2cd5872259c,336,7/16/2024,708.02,Pending,Home & Garden
ac1b8173-5483-4a07-b4e2-04f0d5c5c8cf,386,1/29/2023,554.91,Cancelled,Electronics
184c3008-6fe6-44b2-b0c4-a76fb247339f,905,1/19/2024,528.35,Completed,Toys
7a668beb-3596-4cb5-9b5c-980cc9915bf4,647,4/17/2023,384.7,Completed,Toys
32fd9200-aed9-4398-9876-8851ddfa7c43,505,6/6/2024,570.53,Pending,Electronics
33b8fb09-1514-450e-be5a-e365afd68a91,152,4/7/2024,214.76,Completed,Home & Garden
26c95b4e-e090-4028-b27f-8fd9f2f7a12e,486,3/4/2023,331.34,Pending,Electronics
fffe3dc3-36de-4050-b537-09e1ae952ffc,701,10/28/2024,32.69,Pending,Clothing
8d0d3d17-d771-4ce6-9643-0861d4e86c36,928,4/19/2023,631.62,Cancelled,Clothing
a785dce3-4501-4555-82a6-a9d7e2aeace8,644,4/25/2024,731.32,Cancelled,Home & Garden
06e17881-d727-4c06-8c3d-359d3d44193c,857,8/10/2024,195.49,Completed,Home & Garden
2fe42888-c005-46dd-b1f8-3e084aa49dca,310,4/28/2023,84.79,Completed,Electronics
7a160e14-2cbc-43a5-97fa-fad03f41b783,434,7/26/2023,34.16,Cancelled,Home & Garden
f887466f-d917-4cf3-9de6-8f254d077438,844,5/12/2023,661.25,Completed,Toys
995356d3-dd04-4a2a-890f-35eb8d618d00,710,3/18/2023,190.6,Cancelled,Home & Garden
97c1cc97-4d33-4a20-8687-baeeaefbb374,484,12/2/2024,370.9,Cancelled,Clothing
64c55d0f-9f10-4c1f-89aa-ed8ecd71da34,475,1/16/2024,615.46,Completed,Books
5e639c34-80b2-459e-ac00-7a6c38a0e31a,956,5/1/2024,810.34,Completed,Clothing
0863d0d3-3ec9-4f09-8512-0c2ad3127046,784,7/20/2023,240.43,Cancelled,Electronics
aceb021d-f380-409a-91a6-f6ca8e8dafe8,811,3/30/2024,54.83,Completed,Electronics
55b480f4-30f2-4511-a65b-f372d6e8ff78,367,6/15/2024,710.46,Completed,Clothing
269d04c5-11f1-489a-84df-d0567585258b,273,4/4/2024,731.6,Cancelled,Clothing
b6263752-89b6-4e01-8833-e092251e9c8e,936,6/25/2023,898.47,Cancelled,Electronics
dbabad13-b5a3-42a9-9ba9-cfcf770b0c05,262,8/11/2023,461.53,Pending,Books
9554b973-c6fe-424d-9ae8-50e7859d33d2,941,12/12/2023,879.07,Completed,Toys
ca151649-e7d3-43f0-a771-5001095e4453,683,9/30/2023,135.98,Completed,Books
1abe9e3f-b8ec-4bdb-8835-594f8fd45d8b,659,11/24/2023,489.7,Cancelled,Home & Garden
8d771565-0db7-44ad-b177-f121be4ee307,489,8/3/2024,243.97,Cancelled,Home & Garden
5bbb0b80-b3a4-4727-ab8f-6c83d679fd06,494,9/6/2024,447.82,Pending,Clothing
7c21e720-5123-4b4c-9a37-fd3e218e4f57,947,12/1/2024,798.05,Completed,Electronics
5c9fd77b-c02e-46d2-a2b5-20db7db562b5,342,4/30/2024,180.06,Pending,Clothing
0d917870-8a01-4b68-a797-e83f67b6ec36,113,7/20/2024,947.43,Completed,Home & Garden
df8cf066-d67b-407c-a5d1-897e827ce7dc,831,1/29/2024,932.33,Pending,Home & Garden
ff302444-c5b5-413e-aea7-142004dc5a25,486,7/20/2023,372.18,Pending,Books
14645bf6-7d06-40fc-99bf-b5ff5b28b12a,521,6/9/2024,603.6,Completed,Clothing
43ab969f-899d-44a7-a839-23426ea650c7,336,2/11/2023,137.26,Cancelled,Books
3bc3ad57-7a30-4359-a43c-a55e44634709,233,10/21/2023,398.55,Pending,Toys
6a7f69d3-0ef1-4f70-91b7-b75ce3623eee,941,7/22/2023,178.29,Completed,Toys
cc4916f1-585b-4074-9b26-690ef187b6ce,881,10/11/2023,449.51,Cancelled,Toys
f4ecfbaa-65ff-49b8-afda-35ef68b82b0a,371,8/1/2023,128.18,Cancelled,Books
a8772962-9c9f-4c63-a1fb-ccc0d15620e0,428,5/15/2024,27.4,Pending,Clothing
8b8ff23a-2905-41b0-bfad-0210d3d4d84b,204,10/25/2023,145.08,Cancelled,Clothing
d49ba25c-5366-40c2-80cb-f37f115134cf,340,4/16/2024,274.52,Cancelled,Clothing
1313cf37-4b7a-486c-9a31-fd7e2e9cc9a3,975,7/2/2024,313.39,Pending,Toys
5bc662f0-8740-43fa-b57c-9b73635e2a91,532,6/21/2023,704.28,Completed,Clothing
f099f1be-28c1-4e85-bb5a-2eca61668e0e,844,12/18/2023,676.14,Completed,Clothing
e2c5d052-6dfa-40f2-859d-f5d3bf183bd8,942,8/9/2024,378.02,Cancelled,Books
4029a53e-7273-46b5-9e49-7dcd63846b1d,138,12/9/2024,535.43,Pending,Electronics
809d20a6-d431-4b8e-a2e0-ed6a4717aa12,227,1/16/2023,316.6,Pending,Home & Garden
e23958ba-304a-4ed3-a2cf-438353e74fe5,120,8/23/2023,999.15,Cancelled,Electronics
efac9c88-1cb2-4759-99f0-d13c04b61c87,766,5/4/2024,759.62,Cancelled,Home & Garden
3fc9d70b-62eb-4d43-9828-37b8765d65b9,748,10/18/2024,208.61,Completed,Clothing
e1c3950d-0a3e-4f4f-bab9-4862b47ae41b,347,11/6/2024,868.36,Cancelled,Home & Garden
8d13558a-2005-4400-a443-5fc5e60baa7b,889,10/4/2023,899.9,Cancelled,Home & Garden
36705dbd-7bcd-44f2-98ef-1be2e4a6d1ab,494,8/6/2024,246.87,Cancelled,Clothing
6a44977c-1e1c-42db-a32b-bddf3684f94b,134,3/22/2023,978.53,Completed,Books
b5d4e33c-8243-484d-b353-8a4a70e61011,477,3/15/2023,858.44,Cancelled,Toys
bb1a0353-5eed-42df-a9a8-fd17b6bbeff4,903,1/1/2024,622.59,Pending,Books
db072963-c0fe-44f5-bf08-bc47b7def182,313,8/15/2024,54.37,Pending,Toys
74af209c-dfcf-4bc1-a8a0-eb1395949ed8,769,7/31/2024,862.1,Completed,Toys
6ab224cf-a310-4d48-ade2-52b4f6f24d6a,435,6/16/2024,76.12,Completed,Books
e5ca8bcf-e727-4705-ab76-f6b95e1df51d,498,11/30/2023,179.5,Cancelled,Toys
64bad9e9-9c37-4230-b3a2-57f9de491a02,241,10/20/2024,36.06,Pending,Home & Garden
a0efa604-c827-4227-a7e0-6932c9e91025,291,8/31/2023,391.86,Cancelled,Home & Garden
90617891-7883-49a1-855f-6763375c2f26,586,2/29/2024,653.2,Completed,Toys
1824c4b9-2210-4fce-81d0-7e3abbefe21e,303,1/9/2024,282.6,Cancelled,Home & Garden
59f92e7e-d88a-40dd-8121-c2bb875289a2,697,10/23/2023,993.97,Pending,Home & Garden
12413a23-9078-456e-b5d4-424591284025,499,12/27/2023,554.2,Cancelled,Toys
47cef814-7565-4d8d-8800-41bf6a1d5f7d,598,3/14/2024,302.99,Cancelled,Home & Garden
0c4062ca-7da4-4457-a392-4d1f0eca7382,441,12/3/2023,763.79,Completed,Toys
ceb0da8f-3821-4c96-823a-b80272d31473,286,8/4/2024,751.66,Cancelled,Home & Garden
45682ff1-a2fb-457d-9a2a-73cc89cee64c,625,9/22/2023,190.79,Completed,Home & Garden
22a7537b-10d5-4710-ae28-51aae3c4a361,365,8/23/2024,751.03,Completed,Clothing
fc6be8eb-ec73-4373-ab19-e5b3059d33d4,111,7/18/2024,133.07,Pending,Clothing
16239ffa-3ef5-42b8-8e32-3945d522b2cf,264,10/1/2023,232.3,Pending,Books
3814391b-eb7e-46a9-815c-028a2327eafc,667,2/16/2024,327.61,Completed,Toys
974cc026-d60f-44e5-8b65-1552a6fdecdc,322,10/8/2024,432.75,Pending,Books
6d61b3bb-c4f2-442d-8f79-eb65338f1e8b,33,9/11/2024,427.75,Pending,Electronics
c75cbc01-7dff-452f-a192-6d0fa41f2392,651,2/9/2024,670.99,Cancelled,Clothing
57ff0d73-dd6d-441c-ba64-f996f5c7031f,815,1/22/2024,163.84,Completed,Toys
4db2c88f-a159-4fc3-95cc-6e4d1268d32b,897,7/7/2023,605.94,Pending,Books
00d03a50-5e3b-47f5-912d-68c24a535958,416,9/4/2024,722.41,Cancelled,Home & Garden
41605809-39e0-4833-bac0-db26805e4edc,369,8/13/2024,219.51,Completed,Electronics
8d069ec2-48a6-40f5-8a18-9235b2a32163,556,8/15/2023,183.5,Pending,Home & Garden
987253cc-c1e9-469d-8a79-a0c901f43a3f,931,4/26/2023,130.88,Cancelled,Home & Garden
735e967c-a374-4f04-91de-9725db5f1fd2,669,6/13/2023,424.37,Pending,Home & Garden
35172e09-4877-4300-86b4-bc88addc2884,787,4/10/2024,84.87,Pending,Books
c7c13005-2800-4b3c-b811-d6f023c50e40,848,6/5/2024,851.35,Cancelled,Clothing
6e2c08af-45cf-4050-bf0d-586bd8d31cbd,243,11/23/2023,676.68,Pending,Home & Garden
754fceb8-214e-41c0-9bdd-0738e52ec1eb,606,12/2/2024,440.19,Completed,Toys
e8d4c93e-7bef-4571-b441-7984c730acd9,55,10/20/2024,293.25,Completed,Electronics
f855fcb1-a822-4278-9cd0-f1c2dc3905d2,628,4/15/2024,793.07,Pending,Toys
b7f4a187-bcda-4df9-a660-523472ee6ce4,670,1/6/2024,349.63,Completed,Home & Garden
491c4fbf-95b7-4440-b6b1-7c28f4e16b8c,924,6/22/2023,367.23,Pending,Clothing
128fc3cd-7e07-4e1c-95e0-a1be2cb962b7,844,10/16/2023,766.43,Completed,Home & Garden
c8319a82-9074-4dde-b26a-8249cb7ec829,76,8/19/2024,983.5,Cancelled,Books
a70c7394-4c61-4da4-9300-9943dc1ab0e5,172,9/4/2024,622.01,Completed,Toys
